source,source_place_id,name,category,phone,address,road_address,latitude,longitude,search_region_code,region_code,region_resolution_source,region_distance_m,region_resolution_confidence,source_url,search_query,collected_at,naver_mapx,naver_mapy,resolved_region_code,reject_reason
KAKAO,2128655244,로이터,음식점 > 카페,,서울 중구 필동3가 62-11,서울 중구 필동로 53,37.55673490043307,126.99594832404023,JONGNO_EULJIRO,,NO_REGION_MATCH,1597,0.0,http://place.map.kakao.com/2128655244,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,662216597,향월재카페,음식점 > 카페,,서울 중구 신당동 826-40,서울 중구 동호로17길 83,37.555000394597045,127.00605021163163,JONGNO_EULJIRO,,NO_REGION_MATCH,2245,0.0,http://place.map.kakao.com/662216597,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1930398749,카페 라,음식점 > 카페,0507-1321-0705,서울 중구 장충동2가 202,서울 중구 동호로 249,37.5575086580251,127.00796536040313,JONGNO_EULJIRO,,NO_REGION_MATCH,2173,0.0,http://place.map.kakao.com/1930398749,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1472402809,카페 라 루프탑 신라면세점 서울점,음식점 > 카페,,서울 중구 장충동2가 202,서울 중구 동호로 249,37.5571942267145,127.007712944452,JONGNO_EULJIRO,,NO_REGION_MATCH,2179,0.0,http://place.map.kakao.com/1472402809,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1746130456,아트몬,음식점 > 카페,010-9893-2393,서울 중구 남산동2가 49-14,서울 중구 퇴계로20나길 42,37.5573449187487,126.985201076369,JONGNO_EULJIRO,,NO_REGION_MATCH,1441,0.0,http://place.map.kakao.com/1746130456,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,980469189,사유의서재카페앤루프탑,음식점 > 카페,,서울 중구 남산동2가 13-1,서울 중구 퇴계로20길 13,37.5596785846541,126.985880825165,JONGNO_EULJIRO,,NO_REGION_MATCH,1180,0.0,http://place.map.kakao.com/980469189,을지로 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,515910614,맨들러커피,음식점 > 카페,0503-7151-4540,서울 송파구 삼전동 48-12,서울 송파구 백제고분로 208,37.50361843869517,127.0896617690706,GANGNAM,,NO_REGION_MATCH,4834,0.0,http://place.map.kakao.com/515910614,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,764234734,카페고고스,음식점 > 카페,02-584-3335,서울 서초구 서초동 1438-1,서울 서초구 효령로 356,37.48646347721584,127.02322441623429,GANGNAM,,NO_REGION_MATCH,1875,0.0,http://place.map.kakao.com/764234734,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1128989913,성수동대림창고갤러리,음식점 > 카페 > 테마카페 > 갤러리카페,0507-1390-9669,서울 성동구 성수동2가 322-32,서울 성동구 성수이로 78,37.54171994709006,127.05624815815919,GANGNAM,SEONGSU,ADDRESS:성수동2가,661,0.95,http://place.map.kakao.com/1128989913,강남 루프탑 카페,2026-09-08T22:18:44,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,145791269,어니언 성수,음식점 > 카페,070-4353-3238,서울 성동구 성수동2가 277-135,서울 성동구 아차산로9길 8,37.544782395189884,127.05820807890457,GANGNAM,SEONGSU,ADDRESS:성수동2가,724,0.95,http://place.map.kakao.com/145791269,강남 루프탑 카페,2026-09-08T22:18:44,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,628602958,더레스트,음식점 > 카페,0507-1446-0423,서울 서초구 염곡동 216-1,서울 서초구 헌릉로 164,37.4572316512484,127.058219272217,GANGNAM,,NO_REGION_MATCH,5229,0.0,http://place.map.kakao.com/628602958,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1276610364,떨스티앤트,음식점 > 카페,0502-5550-0623,서울 송파구 송파동 18-11,서울 송파구 백제고분로41길 7-15,37.506397423693585,127.10765917965605,GANGNAM,,NO_REGION_MATCH,6443,0.0,http://place.map.kakao.com/1276610364,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1061644831,복자타로카페,음식점 > 카페,02-511-5909,서울 서초구 반포동 721-1,서울 서초구 강남대로89길 19,37.5092053283508,127.020817831472,GANGNAM,,NO_REGION_MATCH,1582,0.0,http://place.map.kakao.com/1061644831,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1249699069,더커피컴퍼니,음식점 > 카페,070-7756-3016,서울 서초구 반포동 45-2,서울 서초구 서초중앙로29길 16,37.4989189947806,127.010728657702,GANGNAM,,NO_REGION_MATCH,2148,0.0,http://place.map.kakao.com/1249699069,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1946951432,ddd 잠실,음식점 > 카페,02-424-1442,서울 송파구 송파동 42-6,서울 송파구 백제고분로45길 17-3,37.5095574218808,127.109429271167,GANGNAM,,NO_REGION_MATCH,6557,0.0,http://place.map.kakao.com/1946951432,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,547570065,옹근달,음식점 > 카페,02-499-5012,서울 성동구 성수동2가 333-52,서울 성동구 성수이로7길 41-1,37.54271255358584,127.05299006599826,GANGNAM,SEONGSU,ADDRESS:성수동2가,366,0.95,http://place.map.kakao.com/547570065,강남 루프탑 카페,2026-09-08T22:18:44,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1667114620,카페플랜,음식점 > 카페,02-458-3555,서울 광진구 자양동 600-28,서울 광진구 자양번영로2길 7,37.530536848952686,127.0754275723086,GANGNAM,,NO_REGION_MATCH,2759,0.0,http://place.map.kakao.com/1667114620,강남 루프탑 카페,2026-09-08T22:18:44,,,,NO_REGION_MATCH
KAKAO,1758616703,토키노,음식점 > 카페,02-3409-1020,서울 성동구 성수동2가 315-28,서울 성동구 연무장5가길 22,37.5433026795717,127.055022747204,GANGNAM,SEONGSU,ADDRESS:성수동2가,481,0.95,http://place.map.kakao.com/1758616703,강남 루프탑 카페,2026-09-08T22:18:44,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,536976342,러프러프,음식점 > 카페,010-3596-8204,서울 성동구 성수동2가 271-24,서울 성동구 연무장길 81,37.54169650410732,127.05814344586099,GANGNAM,SEONGSU,ADDRESS:성수동2가,806,0.95,http://place.map.kakao.com/536976342,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,630809414,위드멍,음식점 > 카페 > 테마카페 > 애견카페,010-4299-0514,서울 송파구 석촌동 276,서울 송파구 가락로 98,37.5008442126489,127.107015635488,GANGNAM,,NO_REGION_MATCH,6353,0.0,http://place.map.kakao.com/630809414,강남 루프탑 카페,2026-09-08T22:18:45,,,,NO_REGION_MATCH
KAKAO,1901496827,포르르,음식점 > 카페,0502-5553-2638,서울 광진구 화양동 3-26,서울 광진구 능동로 137-1,37.5431980988527,127.071907632875,GANGNAM,,NO_REGION_MATCH,1942,0.0,http://place.map.kakao.com/1901496827,강남 루프탑 카페,2026-09-08T22:18:45,,,,NO_REGION_MATCH
KAKAO,1414498733,삼옥,음식점 > 카페,0507-1395-3530,서울 성동구 성수동2가 289-272,서울 성동구 아차산로7길 17-1,37.54672125092348,127.05463372568822,GANGNAM,SEONGSU,ADDRESS:성수동2가,451,0.95,http://place.map.kakao.com/1414498733,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1225156919,LOOOP 루프 베이커리 카페,음식점 > 카페 > 테마카페 > 디저트카페,070-7740-2020,서울 성동구 성수동2가 302-43,서울 성동구 연무장5길 9-13,37.5442084621098,127.052431000827,GANGNAM,SEONGSU,ADDRESS:성수동2가,232,0.95,http://place.map.kakao.com/1225156919,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1599571399,어라운드데이,음식점 > 카페,0502-5550-1282,서울 성동구 성수동1가 685-483,서울 성동구 서울숲2길 24-1,37.54686182777454,127.04126958888213,GANGNAM,SEONGSU,ADDRESS:성수동1가,797,0.95,http://place.map.kakao.com/1599571399,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,2077704597,코지모리,음식점 > 카페,070-4776-3501,서울 서초구 방배동 906-5,서울 서초구 방배로16길 16-8,37.4845330549469,126.996849972771,GANGNAM,,NO_REGION_MATCH,3805,0.0,http://place.map.kakao.com/2077704597,강남 루프탑 카페,2026-09-08T22:18:45,,,,NO_REGION_MATCH
KAKAO,485950525,환원당,음식점 > 카페,070-8838-0230,서울 광진구 화양동 94-25,서울 광진구 능동로 166,37.545299156854966,127.0734882049305,GANGNAM,,NO_REGION_MATCH,2071,0.0,http://place.map.kakao.com/485950525,강남 루프탑 카페,2026-09-08T22:18:45,,,,NO_REGION_MATCH
KAKAO,801186197,미디엄스톤,음식점 > 카페 > 커피전문점,0507-1383-7181,서울 성동구 성수동1가 656-711,서울 성동구 왕십리로10길 18-1,37.5465319115248,127.04652228819,GANGNAM,SEONGSU,ADDRESS:성수동1가,351,0.95,http://place.map.kakao.com/801186197,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1784371946,비도커피,음식점 > 카페 > 테마카페 > 디저트카페,0503-7150-6244,서울 성동구 성수동1가 8-36,서울 성동구 왕십리로4길 24-7,37.5468237868867,127.046644682716,GANGNAM,SEONGSU,ADDRESS:성수동1가,359,0.95,http://place.map.kakao.com/1784371946,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1326702165,뉴앳던 성수,음식점 > 카페,070-4242-8111,서울 성동구 성수동1가 668-38,서울 성동구 왕십리로5길 9-20,37.5464715948163,127.044041788355,GANGNAM,SEONGSU,ADDRESS:성수동1가,550,0.95,http://place.map.kakao.com/1326702165,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,26852037,폴바셋 한남커피스테이션로스트웍스,음식점 > 카페 > 커피전문점 > 폴바셋,02-792-8310,서울 용산구 한남동 257-13,서울 용산구 한남대로 48,37.533350151365,127.008195858679,GANGNAM,HANNAM,ADDRESS:한남동,691,0.9,http://place.map.kakao.com/26852037,강남 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,107394253,그린홀,음식점 > 카페 > 테마카페 > 디저트카페,0502-5553-2643,서울 성동구 성수동1가 656-947,서울 성동구 왕십리로 136,37.54969246914925,127.04456424080348,GANGNAM,SEONGSU,ADDRESS:성수동1가,708,0.95,http://place.map.kakao.com/107394253,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,1545128179,그린룸,음식점 > 카페 > 커피전문점,02-498-0729,서울 성동구 성수동1가 656-947,서울 성동구 왕십리로 136,37.5496933701539,127.04456424134,GANGNAM,SEONGSU,ADDRESS:성수동1가,709,0.95,http://place.map.kakao.com/1545128179,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,623541475,폴인레미유 성수점,음식점 > 카페,0507-1447-3597,서울 성동구 성수동1가 656-1004,서울 성동구 왕십리로14길 34-8,37.5483190697108,127.047584863802,GANGNAM,SEONGSU,ADDRESS:성수동1가,426,0.95,http://place.map.kakao.com/623541475,강남 루프탑 카페,2026-09-08T22:18:45,,,SEONGSU,OUT_OF_TARGET_REGION
KAKAO,711864705,맥심플랜트,음식점 > 카페,070-4287-8557,서울 용산구 한남동 683-140,서울 용산구 이태원로 250,37.53698957357094,127.00099681148605,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,280,0.9,http://place.map.kakao.com/711864705,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1316697633,르몽블랑,음식점 > 카페 > 테마카페 > 디저트카페,070-8887-8200,서울 용산구 용산동2가 1-91,서울 용산구 신흥로 99-4,37.5448786623818,126.98485501628461,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1316697633,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1698143190,오잇,음식점 > 카페 > 테마카페 > 디저트카페,0507-1418-2073,서울 용산구 용산동2가 1-471,서울 용산구 신흥로 95,37.54553552087409,126.98509138439792,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,217,0.95,http://place.map.kakao.com/1698143190,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1364425160,타자기,음식점 > 카페,010-4445-8918,서울 용산구 용산동2가 1-508,서울 용산구 신흥로 97-5,37.5452318575497,126.984882102732,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,185,0.95,http://place.map.kakao.com/1364425160,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,27495682,오랑오랑,음식점 > 카페,02-3789-7007,서울 용산구 용산동2가 1-62,서울 용산구 소월로20길 26-14,37.54512916396182,126.98504167590829,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,193,0.95,http://place.map.kakao.com/27495682,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1886309015,콩카페 이태원점,음식점 > 카페 > 커피전문점 > 콩카페,070-7717-0333,서울 용산구 이태원동 34-54,서울 용산구 녹사평대로 168-8,37.53324004328261,126.98945989685845,YONGSAN_SAMGAKJI,ITAEWON,ADDRESS:이태원동,457,0.95,http://place.map.kakao.com/1886309015,용산 루프탑 카페,2026-09-08T22:18:45,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,19615417,서울루덴스,음식점 > 카페,02-795-4151,서울 용산구 이태원동 5-12,서울 용산구 회나무로 69,37.5404177441095,126.994260999632,YONGSAN_SAMGAKJI,ITAEWON,ADDRESS:이태원동,636,0.95,http://place.map.kakao.com/19615417,용산 루프탑 카페,2026-09-08T22:18:45,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,26852037,폴바셋 한남커피스테이션로스트웍스,음식점 > 카페 > 커피전문점 > 폴바셋,02-792-8310,서울 용산구 한남동 257-13,서울 용산구 한남대로 48,37.533350151365,127.008195858679,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,691,0.9,http://place.map.kakao.com/26852037,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1240018987,때가이르매 숙대점,음식점 > 카페 > 테마카페 > 디저트카페,070-4320-8495,서울 용산구 남영동 8-2,서울 용산구 두텁바위로 8,37.545074778148,126.97305036800032,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,COORDINATE_FALLBACK,880,0.7,http://place.map.kakao.com/1240018987,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1245122800,카페남산아래,음식점 > 카페,,서울 용산구 용산동2가 1-528,서울 용산구 신흥로 94-1,37.545705791770494,126.98494990220203,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,218,0.95,http://place.map.kakao.com/1245122800,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,469724609,쉘터 해방촌,음식점 > 카페,0503-7151-8980,서울 용산구 용산동2가 19-11,서울 용산구 신흥로11길 49-12,37.5446516920896,126.985504583588,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,221,0.95,http://place.map.kakao.com/469724609,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,214831310,S.caf,음식점 > 카페,010-2238-7912,서울 용산구 용산동2가 14-3,서울 용산구 소월로26길 12,37.5454033064289,126.987062626089,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,372,0.95,http://place.map.kakao.com/214831310,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1978415596,빌라커피,음식점 > 카페,070-8161-8019,서울 용산구 용산동2가 1,서울 용산구 신흥로 101-9,37.5446966669096,126.984904842228,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1978415596,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,21555431,에브리씽벗더히어로,음식점 > 카페,02-792-7909,서울 용산구 이태원동 210-68,서울 용산구 회나무로 62,37.5400933449703,126.993505181508,YONGSAN_SAMGAKJI,ITAEWON,ADDRESS:이태원동,604,0.95,http://place.map.kakao.com/21555431,용산 루프탑 카페,2026-09-08T22:18:45,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,803550065,리암스카페바,음식점 > 카페,,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439451465453,126.984239636664,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/803550065,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,2084318640,클리프 서울,음식점 > 카페,010-2603-8831,서울 용산구 후암동 406-56,서울 용산구 두텁바위로38길 29-17,37.54741124861967,126.98393110845993,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:후암동,334,0.9,http://place.map.kakao.com/2084318640,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,478103433,웰니스카페사유,음식점 > 카페,02-518-8219,서울 용산구 용산동2가 5-84,서울 용산구 신흥로 11,37.5396296181237,126.986328152322,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,616,0.95,http://place.map.kakao.com/478103433,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,2115286549,코제트,음식점 > 카페,02-2139-9011,서울 용산구 한남동 684-12,서울 용산구 대사관로5길 22,37.5352704672116,127.000579291447,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,86,0.9,http://place.map.kakao.com/2115286549,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1118850411,아스티에드빌라트카페,음식점 > 카페,,서울 용산구 한남동 744-29,서울 용산구 이태원로49길 13,37.5370481424417,126.999705821579,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,292,0.9,http://place.map.kakao.com/1118850411,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,2053517065,아뜰리에남산,음식점 > 카페,0507-1485-0282,서울 용산구 용산동2가 34-20,서울 용산구 신흥로7길 51-5,37.5432785111853,126.985040914117,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,225,0.95,http://place.map.kakao.com/2053517065,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,801893852,보난자커피 한남점,음식점 > 카페 > 커피전문점 > 보난자커피,,서울 용산구 한남동 682-12,서울 용산구 이태원로54길 13,37.5377238731259,127.002172414098,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,388,0.9,http://place.map.kakao.com/801893852,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,1645884004,카페무니,음식점 > 카페,02-565-1592,서울 용산구 후암동 406-58,서울 용산구 신흥로20길 37,37.5471923059041,126.983931155458,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:후암동,310,0.9,http://place.map.kakao.com/1645884004,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,879954064,꼮 남산,음식점 > 카페,010-4200-6813,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439667740009,126.984265657991,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/879954064,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,510788595,마우카,음식점 > 카페,,서울 용산구 후암동 406-57,서울 용산구 신흥로20길 39,37.54727881285463,126.98401261281353,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:후암동,322,0.9,http://place.map.kakao.com/510788595,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,69739819,클럽하우스서울,음식점 > 카페,010-4045-4717,서울 용산구 한남동 66-4,서울 용산구 한남대로20길 7,37.5347233293476,127.007399489033,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,609,0.9,http://place.map.kakao.com/69739819,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,591970180,테이크 블랭크,음식점 > 카페,,서울 용산구 한남동 641-10,서울 용산구 대사관로30길 6-11,37.5327727741546,127.005322062678,YONGSAN_SAMGAKJI,HANNAM,ADDRESS:한남동,467,0.9,http://place.map.kakao.com/591970180,용산 루프탑 카페,2026-09-08T22:18:45,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,764370388,드로우지,음식점 > 카페,,서울 용산구 이태원동 2-5,서울 용산구 회나무로 83,37.5409854293477,126.995541831055,YONGSAN_SAMGAKJI,ITAEWON,ADDRESS:이태원동,707,0.95,http://place.map.kakao.com/764370388,용산 루프탑 카페,2026-09-08T22:18:45,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,737205089,오드시티,음식점 > 카페,0502-5554-4452,서울 용산구 후암동 406-114,서울 용산구 두텁바위로40길 28-14,37.5474977264161,126.983798691131,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:후암동,341,0.9,http://place.map.kakao.com/737205089,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,1932939730,해방공원(HB01),음식점 > 카페,02-6956-0157,서울 용산구 용산동2가 1-475,서울 용산구 신흥로 95-7,37.545397671294964,126.9851174382277,YONGSAN_SAMGAKJI,HAEBANGCHON_HUAM,ADDRESS:용산동2가,212,0.95,http://place.map.kakao.com/1932939730,용산 루프탑 카페,2026-09-08T22:18:45,,,HAEBANGCHON_HUAM,OUT_OF_TARGET_REGION
KAKAO,19615417,서울루덴스,음식점 > 카페,02-795-4151,서울 용산구 이태원동 5-12,서울 용산구 회나무로 69,37.5404177441095,126.994260999632,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,636,0.95,http://place.map.kakao.com/19615417,해방촌 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,21555431,에브리씽벗더히어로,음식점 > 카페,02-792-7909,서울 용산구 이태원동 210-68,서울 용산구 회나무로 62,37.5400933449703,126.993505181508,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,604,0.95,http://place.map.kakao.com/21555431,해방촌 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,26911803,엔와이84.8,음식점 > 카페,02-790-9103,서울 용산구 남영동 84-8,서울 용산구 한강대로 268,37.5422060024068,126.973078557438,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,COORDINATE_FALLBACK,824,0.7,http://place.map.kakao.com/26911803,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,1886309015,콩카페 이태원점,음식점 > 카페 > 커피전문점 > 콩카페,070-7717-0333,서울 용산구 이태원동 34-54,서울 용산구 녹사평대로 168-8,37.53324004328261,126.98945989685845,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,457,0.95,http://place.map.kakao.com/1886309015,해방촌 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,764370388,드로우지,음식점 > 카페,,서울 용산구 이태원동 2-5,서울 용산구 회나무로 83,37.5409854293477,126.995541831055,HAEBANGCHON_HUAM,ITAEWON,ADDRESS:이태원동,707,0.95,http://place.map.kakao.com/764370388,해방촌 루프탑 카페,2026-09-08T22:18:46,,,ITAEWON,OUT_OF_TARGET_REGION
KAKAO,1746130456,아트몬,음식점 > 카페,010-9893-2393,서울 중구 남산동2가 49-14,서울 중구 퇴계로20나길 42,37.5573449187487,126.985201076369,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1441,0.0,http://place.map.kakao.com/1746130456,해방촌 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
KAKAO,1118850411,아스티에드빌라트카페,음식점 > 카페,,서울 용산구 한남동 744-29,서울 용산구 이태원로49길 13,37.5370481424417,126.999705821579,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,292,0.9,http://place.map.kakao.com/1118850411,해방촌 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,711864705,맥심플랜트,음식점 > 카페,070-4287-8557,서울 용산구 한남동 683-140,서울 용산구 이태원로 250,37.53698957357094,127.00099681148605,HAEBANGCHON_HUAM,HANNAM,ADDRESS:한남동,280,0.9,http://place.map.kakao.com/711864705,해방촌 루프탑 카페,2026-09-08T22:18:46,,,HANNAM,OUT_OF_TARGET_REGION
KAKAO,859448387,카키바움,음식점 > 카페,02-790-6275,서울 용산구 한강로1가 225-1,서울 용산구 한강대로52길 29,37.531779547247,126.972738367243,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,343,0.95,http://place.map.kakao.com/859448387,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,285654982,인바이티드,음식점 > 카페,02-794-3332,서울 용산구 한강로1가 221-8,서울 용산구 한강대로52길 41,37.53144088107144,126.97322045443698,HAEBANGCHON_HUAM,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,374,0.95,http://place.map.kakao.com/285654982,해방촌 루프탑 카페,2026-09-08T22:18:46,,,YONGSAN_SAMGAKJI,OUT_OF_TARGET_REGION
KAKAO,2128655244,로이터,음식점 > 카페,,서울 중구 필동3가 62-11,서울 중구 필동로 53,37.55673490043307,126.99594832404023,HAEBANGCHON_HUAM,,NO_REGION_MATCH,1597,0.0,http://place.map.kakao.com/2128655244,해방촌 루프탑 카페,2026-09-08T22:18:46,,,,NO_REGION_MATCH
