source,source_place_id,name,category,phone,address,road_address,latitude,longitude,search_region_code,region_code,region_resolution_source,region_distance_m,region_resolution_confidence,source_url,search_query,collected_at,naver_mapx,naver_mapy
KAKAO,1069892792,팀앤메리,음식점 > 카페,,서울 중구 필동1가 3-17,서울 중구 퇴계로27길 12-3,37.5617964880173,126.991819135497,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,945,0.7,http://place.map.kakao.com/1069892792,종로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1531032887,명동아지트,음식점 > 카페,02-778-6080,서울 중구 충무로2가 66-9,서울 중구 명동8가길 7,37.56176073034472,126.98540393220809,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,969,0.7,http://place.map.kakao.com/1531032887,종로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1156799842,을지커피,음식점 > 카페,010-3275-1444,서울 중구 저동2가 83-5,서울 중구 마른내로 11-12,37.5652155601551,126.989214302638,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,532,0.7,http://place.map.kakao.com/1156799842,종로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,10405822,반쥴,음식점 > 카페 > 커피전문점,02-735-5437,서울 종로구 관철동 12-16,서울 종로구 삼일대로17길 23,37.5690615964593,126.986190337567,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,269,0.9,http://place.map.kakao.com/10405822,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1427828053,퍼블릭가든,음식점 > 카페,0507-1375-3402,서울 종로구 예지동 269-25,서울 종로구 청계천로 199,37.5696606647617,126.999690978029,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,943,0.9,http://place.map.kakao.com/1427828053,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,2039117711,카페느티,음식점 > 카페,02-2261-3323,서울 중구 을지로2가 101-21,서울 중구 을지로 97,37.5663732932058,126.98871270452017,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:을지로,404,0.9,http://place.map.kakao.com/2039117711,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1448715295,에이디디,음식점 > 카페 > 커피전문점,070-4209-7272,서울 중구 주교동 112,서울 중구 을지로27길 29,37.5681073445485,126.999001642057,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:을지로,906,0.9,http://place.map.kakao.com/1448715295,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,324146172,카페 카다로그,음식점 > 카페,010-2547-1868,서울 중구 을지로2가 101-2,서울 중구 을지로 105,37.566429232264,126.989552565663,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:을지로,400,0.9,http://place.map.kakao.com/324146172,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,870916614,티퍼런스 서울,음식점 > 카페 > 테마카페 > 갤러리카페,02-745-1501,서울 종로구 묘동 141,서울 종로구 돈화문로 61,37.5739130138516,126.990930312073,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,467,0.9,http://place.map.kakao.com/870916614,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1185361619,파인즈,음식점 > 카페 > 커피전문점,02-318-4005,서울 중구 명동1가 1-3,서울 중구 명동길 73,37.56424847368204,126.98616858874772,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,687,0.7,http://place.map.kakao.com/1185361619,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1491457111,미오앤나나,음식점 > 카페 > 커피전문점,0503-7151-7541,서울 중구 남학동 18,서울 중구 퇴계로28길 8-5,37.56044944175061,126.99104625707058,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,1077,0.7,http://place.map.kakao.com/1491457111,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,871897654,트마리,음식점 > 카페,010-8189-1071,서울 종로구 권농동 182-7,서울 종로구 서순라길 107-1,37.574965423667,126.991577704968,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,597,0.9,http://place.map.kakao.com/871897654,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1069892792,팀앤메리,음식점 > 카페,,서울 중구 필동1가 3-17,서울 중구 퇴계로27길 12-3,37.5617964880173,126.991819135497,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,945,0.7,http://place.map.kakao.com/1069892792,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,600622971,카페뷰,음식점 > 카페,,서울 종로구 봉익동 40-1,서울 종로구 서순라길 27-5,37.5720084761953,126.993432227992,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,450,0.9,http://place.map.kakao.com/600622971,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1337001435,라르티스타,음식점 > 카페,02-3672-0060,서울 종로구 묘동 128-1,서울 종로구 돈화문로 60,37.57386078982401,126.99137972724151,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,478,0.9,http://place.map.kakao.com/1337001435,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1640534397,타이거타이거,음식점 > 카페,02-747-1986,서울 종로구 와룡동 172-2,서울 종로구 삼일대로30길 56,37.57433466995089,126.99080800284575,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,508,0.9,http://place.map.kakao.com/1640534397,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1710534106,두채,음식점 > 카페 > 테마카페 > 디저트카페,070-4633-3825,서울 종로구 연건동 269,서울 종로구 율곡로13가길 8,37.5763496510846,127.000393953351,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,1228,0.9,http://place.map.kakao.com/1710534106,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,890843625,개뿔,음식점 > 카페 > 테마카페 > 갤러리카페,02-765-2019,서울 종로구 이화동 9-443,서울 종로구 낙산성곽서1길 26,37.5781910083009,127.008069450086,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,1912,0.9,http://place.map.kakao.com/890843625,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,242361931,카페언더24,음식점 > 카페,02-2268-9333,서울 종로구 종로6가 261-1,서울 종로구 종로40길 9,37.57054253885825,127.00688572459039,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,1577,0.9,http://place.map.kakao.com/242361931,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,557230756,바캉스커피,음식점 > 카페,070-8803-2326,서울 중구 다동 117,서울 중구 남대문로9길 12,37.5668986043999,126.981753662216,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,726,0.7,http://place.map.kakao.com/557230756,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1156799842,을지커피,음식점 > 카페,010-3275-1444,서울 중구 저동2가 83-5,서울 중구 마른내로 11-12,37.5652155601551,126.989214302638,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,532,0.7,http://place.map.kakao.com/1156799842,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1531032887,명동아지트,음식점 > 카페,02-778-6080,서울 중구 충무로2가 66-9,서울 중구 명동8가길 7,37.56176073034472,126.98540393220809,JONGNO_EULJIRO,JONGNO_EULJIRO,COORDINATE_FALLBACK,969,0.7,http://place.map.kakao.com/1531032887,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1994892698,르프랑루프탑,음식점 > 카페,02-722-5655,서울 종로구 관훈동 21,서울 종로구 인사동길 34-1,37.5738584255132,126.985609861635,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,523,0.9,http://place.map.kakao.com/1994892698,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1443952279,소진담 안녕인사동점,음식점 > 카페 > 테마카페 > 디저트카페,02-6952-4344,서울 종로구 관훈동 155-2,서울 종로구 인사동길 49,37.574467229154536,126.98355172967167,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,691,0.9,http://place.map.kakao.com/1443952279,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,786432024,호올스하우스,음식점 > 카페 > 커피전문점,0502-5551-6690,서울 종로구 충신동 1-383,서울 종로구 낙산성곽서길 91,37.5763826952192,127.008321702174,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,1845,0.9,http://place.map.kakao.com/786432024,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1146410842,담쟁이집,음식점 > 카페,,서울 종로구 견지동 82,서울 종로구 인사동11길 20,37.5738662787198,126.983645818862,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,638,0.9,http://place.map.kakao.com/1146410842,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,367830691,상국,음식점 > 카페,010-8956-5102,서울 종로구 원서동 134-10,서울 종로구 창덕궁길 47-7,37.5795656775501,126.988882792278,JONGNO_EULJIRO,JONGNO_EULJIRO,ADDRESS:종로구,1064,0.9,http://place.map.kakao.com/367830691,을지로 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,2005375589,썸띵어바웃커피,음식점 > 카페 > 테마카페 > 디저트카페,,서울 강남구 역삼동 618-16,서울 강남구 강남대로102길 30,37.502824775159816,127.02779847587531,GANGNAM,GANGNAM,ADDRESS:강남구,686,0.9,http://place.map.kakao.com/2005375589,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,561053021,루프808,음식점 > 카페,02-562-8088,서울 강남구 역삼동 808,서울 강남구 강남대로 470,37.50432916590024,127.02506097591196,GANGNAM,GANGNAM,ADDRESS:강남구,975,0.9,http://place.map.kakao.com/561053021,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1466542951,셀렉티드닉스,음식점 > 카페,070-5176-7947,서울 강남구 역삼동 827-13,서울 강남구 테헤란로4길 37,37.4962223486255,127.030837985875,GANGNAM,GANGNAM,ADDRESS:강남구,601,0.9,http://place.map.kakao.com/1466542951,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1686974637,그레이스케일커피,음식점 > 카페,,서울 강남구 역삼동 618-8,서울 강남구 강남대로102길 38,37.5032535497272,127.028237441604,GANGNAM,GANGNAM,ADDRESS:강남구,671,0.9,http://place.map.kakao.com/1686974637,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,534862116,뷰376카페,음식점 > 카페,,서울 강남구 압구정동 376-1,,37.531416532105254,127.04226573399961,GANGNAM,GANGNAM,ADDRESS:강남구,3497,0.9,http://place.map.kakao.com/534862116,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,676584586,텔러스9.5,음식점 > 카페,02-542-2395,서울 강남구 신사동 561-19,서울 강남구 도산대로 153,37.518827196471825,127.02520269659159,GANGNAM,GANGNAM,ADDRESS:강남구,2214,0.9,http://place.map.kakao.com/676584586,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,405367531,프라텔리,음식점 > 카페 > 커피전문점,010-5025-0261,서울 강남구 역삼동 812-8,서울 강남구 봉은사로4길 31,37.5028429995628,127.026916350165,GANGNAM,GANGNAM,ADDRESS:강남구,759,0.9,http://place.map.kakao.com/405367531,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1052653971,셀렉티드마롱,음식점 > 카페,070-4284-5104,서울 강남구 역삼동 827-13,서울 강남구 테헤란로4길 37,37.4961925947187,127.030917132353,GANGNAM,GANGNAM,ADDRESS:강남구,599,0.9,http://place.map.kakao.com/1052653971,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1448786847,아란로빈,음식점 > 카페,0507-1352-9306,서울 강남구 역삼동 812-7,서울 강남구 봉은사로4길 31-3,37.5028961296973,127.027044165443,GANGNAM,GANGNAM,ADDRESS:강남구,751,0.9,http://place.map.kakao.com/1448786847,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1855109118,ART SPACE Y CAFE,음식점 > 카페 > 테마카페 > 갤러리카페,0502-5550-5232,서울 강남구 역삼동 621-22,서울 강남구 강남대로100길 28,37.5018272282817,127.028360175138,GANGNAM,GANGNAM,ADDRESS:강남구,604,0.9,http://place.map.kakao.com/1855109118,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,89150246,할리스 세로수길점,음식점 > 카페 > 커피전문점 > 할리스,02-511-1473,서울 강남구 신사동 536-6,서울 강남구 강남대로152길 41,37.518229441217,127.022682246034,GANGNAM,GANGNAM,ADDRESS:강남구,2251,0.9,http://place.map.kakao.com/89150246,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,943162869,캠핑고양이 양재점,음식점 > 카페 > 테마카페 > 고양이카페,02-577-5502,서울 강남구 도곡동 947-2,서울 강남구 도곡로4길 38,37.48794998834305,127.03484296789345,GANGNAM,GANGNAM,ADDRESS:강남구,1396,0.9,http://place.map.kakao.com/943162869,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,545774780,테이크원커피 SG아트타워,음식점 > 카페,,서울 강남구 역삼동 621-1,서울 강남구 봉은사로18길 71,37.5020048306787,127.02792257379,GANGNAM,GANGNAM,ADDRESS:강남구,646,0.9,http://place.map.kakao.com/545774780,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,931511391,액트4,음식점 > 카페,010-4900-8737,서울 강남구 신사동 540-11,서울 강남구 도산대로15길 12,37.51911395372351,127.0240602966018,GANGNAM,GANGNAM,ADDRESS:강남구,2284,0.9,http://place.map.kakao.com/931511391,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,70861934,카페601,음식점 > 카페,,서울 강남구 역삼동 765-8,서울 강남구 선릉로 309,37.4971861439105,127.052159497863,GANGNAM,GANGNAM,ADDRESS:강남구,1558,0.9,http://place.map.kakao.com/70861934,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1586443225,카페리빈,음식점 > 카페,0507-2085-4771,서울 강남구 역삼동 706-12,서울 강남구 언주로90길 8,37.5022576652716,127.043889140589,GANGNAM,GANGNAM,ADDRESS:강남구,808,0.9,http://place.map.kakao.com/1586443225,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,16733211,카페슬로우,음식점 > 카페,02-3482-0111,서울 서초구 서초동 1308-12,서울 서초구 서초대로77길 35,37.50079626026492,127.02535270032543,GANGNAM,GANGNAM,COORDINATE_FALLBACK,852,0.7,http://place.map.kakao.com/16733211,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1171279548,런던커파강남샐러드샌드위치맛집,음식점 > 카페,,서울 서초구 반포동 739-9,서울 서초구 사평대로53길 18,37.5051713582881,127.021764467664,GANGNAM,GANGNAM,COORDINATE_FALLBACK,1278,0.7,http://place.map.kakao.com/1171279548,강남 루프탑 카페,2026-09-08T22:18:44,,
KAKAO,1016401216,켄싱턴호텔 여의도 더뷰라운지,음식점 > 카페,02-6670-7331,서울 영등포구 여의도동 13-3,서울 영등포구 국회대로76길 16,37.530274784132416,126.92199320702456,YEOUIDO,YEOUIDO,ADDRESS:여의도동,957,0.95,http://place.map.kakao.com/1016401216,여의도 한강뷰 카페,2026-09-08T22:18:45,,
KAKAO,859448387,카키바움,음식점 > 카페,02-790-6275,서울 용산구 한강로1가 225-1,서울 용산구 한강대로52길 29,37.531779547247,126.972738367243,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,343,0.95,http://place.map.kakao.com/859448387,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,26817378,컴컴베이커리카페,음식점 > 카페 > 테마카페 > 디저트카페,02-788-7365,서울 용산구 한강로2가 112-1,서울 용산구 한강대로44길 14,37.53081856304149,126.97058460505436,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,512,0.95,http://place.map.kakao.com/26817378,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,26911803,엔와이84.8,음식점 > 카페,02-790-9103,서울 용산구 남영동 84-8,서울 용산구 한강대로 268,37.5422060024068,126.973078557438,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,COORDINATE_FALLBACK,824,0.7,http://place.map.kakao.com/26911803,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1607376461,이스터서울,음식점 > 카페,010-4420-7692,서울 용산구 한강로2가 133,서울 용산구 한강대로 126-4,37.5307543653712,126.969688592871,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,562,0.95,http://place.map.kakao.com/1607376461,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,285654982,인바이티드,음식점 > 카페,02-794-3332,서울 용산구 한강로1가 221-8,서울 용산구 한강대로52길 41,37.53144088107144,126.97322045443698,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,374,0.95,http://place.map.kakao.com/285654982,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,578126950,모닝사이드카페,음식점 > 카페,,서울 용산구 한강로2가 61,서울 용산구 한강대로40길 39-11,37.5307071482209,126.971854034322,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,478,0.95,http://place.map.kakao.com/578126950,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1609601152,리버브,음식점 > 카페,02-797-0011,서울 용산구 한강로3가 65-339,서울 용산구 한강대로10길 11-4,37.5240431153227,126.964356290939,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로3가,1443,0.95,http://place.map.kakao.com/1609601152,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,685445756,도화아파트먼트 용산점,음식점 > 카페,070-7799-6985,서울 용산구 한강로2가 148-1,서울 용산구 한강대로38가길 31,37.53005284866531,126.97113926713664,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,567,0.95,http://place.map.kakao.com/685445756,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1845212264,마블베이크,음식점 > 카페,,서울 용산구 용산동5가 24-1,서울 용산구 서빙고로 69,37.52301655454006,126.97340446475381,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:용산동5가,1310,0.95,http://place.map.kakao.com/1845212264,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,87183444,커피볶는시골커피 서울용산점,음식점 > 카페 > 커피전문점 > 커피볶는시골커피,0507-1348-7384,서울 용산구 원효로4가 125-2,서울 용산구 원효로 69-1,37.5329657148426,126.951632916958,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:원효로4가,1939,0.95,http://place.map.kakao.com/87183444,용산 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,26911803,엔와이84.8,음식점 > 카페,02-790-9103,서울 용산구 남영동 84-8,서울 용산구 한강대로 268,37.5422060024068,126.973078557438,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,COORDINATE_FALLBACK,824,0.7,http://place.map.kakao.com/26911803,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,859448387,카키바움,음식점 > 카페,02-790-6275,서울 용산구 한강로1가 225-1,서울 용산구 한강대로52길 29,37.531779547247,126.972738367243,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,343,0.95,http://place.map.kakao.com/859448387,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,26817378,컴컴베이커리카페,음식점 > 카페 > 테마카페 > 디저트카페,02-788-7365,서울 용산구 한강로2가 112-1,서울 용산구 한강대로44길 14,37.53081856304149,126.97058460505436,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,512,0.95,http://place.map.kakao.com/26817378,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,285654982,인바이티드,음식점 > 카페,02-794-3332,서울 용산구 한강로1가 221-8,서울 용산구 한강대로52길 41,37.53144088107144,126.97322045443698,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로1가,374,0.95,http://place.map.kakao.com/285654982,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1607376461,이스터서울,음식점 > 카페,010-4420-7692,서울 용산구 한강로2가 133,서울 용산구 한강대로 126-4,37.5307543653712,126.969688592871,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,562,0.95,http://place.map.kakao.com/1607376461,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,578126950,모닝사이드카페,음식점 > 카페,,서울 용산구 한강로2가 61,서울 용산구 한강대로40길 39-11,37.5307071482209,126.971854034322,YONGSAN_SAMGAKJI,YONGSAN_SAMGAKJI,ADDRESS:한강로2가,478,0.95,http://place.map.kakao.com/578126950,삼각지 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1316697633,르몽블랑,음식점 > 카페 > 테마카페 > 디저트카페,070-8887-8200,서울 용산구 용산동2가 1-91,서울 용산구 신흥로 99-4,37.5448786623818,126.98485501628461,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1316697633,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1698143190,오잇,음식점 > 카페 > 테마카페 > 디저트카페,0507-1418-2073,서울 용산구 용산동2가 1-471,서울 용산구 신흥로 95,37.54553552087409,126.98509138439792,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,217,0.95,http://place.map.kakao.com/1698143190,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1364425160,타자기,음식점 > 카페,010-4445-8918,서울 용산구 용산동2가 1-508,서울 용산구 신흥로 97-5,37.5452318575497,126.984882102732,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,185,0.95,http://place.map.kakao.com/1364425160,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,27495682,오랑오랑,음식점 > 카페,02-3789-7007,서울 용산구 용산동2가 1-62,서울 용산구 소월로20길 26-14,37.54512916396182,126.98504167590829,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,193,0.95,http://place.map.kakao.com/27495682,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1245122800,카페남산아래,음식점 > 카페,,서울 용산구 용산동2가 1-528,서울 용산구 신흥로 94-1,37.545705791770494,126.98494990220203,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,218,0.95,http://place.map.kakao.com/1245122800,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,469724609,쉘터 해방촌,음식점 > 카페,0503-7151-8980,서울 용산구 용산동2가 19-11,서울 용산구 신흥로11길 49-12,37.5446516920896,126.985504583588,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,221,0.95,http://place.map.kakao.com/469724609,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,214831310,S.caf,음식점 > 카페,010-2238-7912,서울 용산구 용산동2가 14-3,서울 용산구 소월로26길 12,37.5454033064289,126.987062626089,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,372,0.95,http://place.map.kakao.com/214831310,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1978415596,빌라커피,음식점 > 카페,070-8161-8019,서울 용산구 용산동2가 1,서울 용산구 신흥로 101-9,37.5446966669096,126.984904842228,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,169,0.95,http://place.map.kakao.com/1978415596,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,803550065,리암스카페바,음식점 > 카페,,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439451465453,126.984239636664,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/803550065,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,2084318640,클리프 서울,음식점 > 카페,010-2603-8831,서울 용산구 후암동 406-56,서울 용산구 두텁바위로38길 29-17,37.54741124861967,126.98393110845993,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,334,0.9,http://place.map.kakao.com/2084318640,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,478103433,웰니스카페사유,음식점 > 카페,02-518-8219,서울 용산구 용산동2가 5-84,서울 용산구 신흥로 11,37.5396296181237,126.986328152322,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,616,0.95,http://place.map.kakao.com/478103433,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,2053517065,아뜰리에남산,음식점 > 카페,0507-1485-0282,서울 용산구 용산동2가 34-20,서울 용산구 신흥로7길 51-5,37.5432785111853,126.985040914117,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,225,0.95,http://place.map.kakao.com/2053517065,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1645884004,카페무니,음식점 > 카페,02-565-1592,서울 용산구 후암동 406-58,서울 용산구 신흥로20길 37,37.5471923059041,126.983931155458,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,310,0.9,http://place.map.kakao.com/1645884004,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,879954064,꼮 남산,음식점 > 카페,010-4200-6813,서울 용산구 용산동2가 5-1119,서울 용산구 소월로20길 64,37.5439667740009,126.984265657991,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,126,0.95,http://place.map.kakao.com/879954064,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,510788595,마우카,음식점 > 카페,,서울 용산구 후암동 406-57,서울 용산구 신흥로20길 39,37.54727881285463,126.98401261281353,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,322,0.9,http://place.map.kakao.com/510788595,해방촌 루프탑 카페,2026-09-08T22:18:45,,
KAKAO,1240018987,때가이르매 숙대점,음식점 > 카페 > 테마카페 > 디저트카페,070-4320-8495,서울 용산구 남영동 8-2,서울 용산구 두텁바위로 8,37.545074778148,126.97305036800032,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,COORDINATE_FALLBACK,880,0.7,http://place.map.kakao.com/1240018987,해방촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,737205089,오드시티,음식점 > 카페,0502-5554-4452,서울 용산구 후암동 406-114,서울 용산구 두텁바위로40길 28-14,37.5474977264161,126.983798691131,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,341,0.9,http://place.map.kakao.com/737205089,해방촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,1932939730,해방공원(HB01),음식점 > 카페,02-6956-0157,서울 용산구 용산동2가 1-475,서울 용산구 신흥로 95-7,37.545397671294964,126.9851174382277,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:용산동2가,212,0.95,http://place.map.kakao.com/1932939730,해방촌 루프탑 카페,2026-09-08T22:18:46,,
KAKAO,2084318640,클리프 서울,음식점 > 카페,010-2603-8831,서울 용산구 후암동 406-56,서울 용산구 두텁바위로38길 29-17,37.54741124861967,126.98393110845993,HAEBANGCHON_HUAM,HAEBANGCHON_HUAM,ADDRESS:후암동,334,0.9,http://place.map.kakao.com/2084318640,후암동 루프탑 카페,2026-09-08T22:18:46,,
